timestamp,demand_mw,renewable_generation_mw,solar_mw,wind_mw,battery_power_mw,soc_percent,soh_percent,cycle_count,frequency_hz,voltage_kv,price_usd_mwh,battery_temperature_c,peak_period,load_spike,instability_event,net_load_mw
2026-01-03T01:30:00,499.273,134.79,0.0,134.79,0,8,99.151,22.25,60.0322,13.8857,115.851,27.749,0,0,0,364.482
2026-01-03T01:45:00,491.197,145.889,0.0,145.889,0,8,99.151,22.25,60.0608,13.9369,114.928,26.328,0,0,0,345.308
2026-01-03T02:00:00,476.827,131.184,0.0,131.184,0,8,99.151,22.25,60.0493,13.8166,103.907,27.375,0,0,0,345.643
2026-01-03T02:15:00,497.564,88.426,0.0,88.426,0,8,99.151,22.25,59.9967,13.7814,109.011,28.035,0,0,0,409.138
2026-01-03T02:30:00,502.452,115.213,0.0,115.213,0,8,99.151,22.25,60.0035,13.8775,111.432,27.295,0,0,0,387.239
2026-01-03T02:45:00,491.551,146.868,0.0,146.868,0,8,99.151,22.25,60.0327,13.882,105.691,26.621,0,0,0,344.683
2026-01-03T03:00:00,488.71,156.339,0.0,156.339,0,8,99.151,22.25,60.05,13.9662,105.44,27.088,0,0,0,332.371
2026-01-03T03:15:00,484.9,109.6,0.0,109.6,0,8,99.151,22.25,60.063,13.9088,107.65,27.983,0,0,0,375.3
2026-01-03T03:30:00,505.602,126.773,0.0,126.773,0,8,99.151,22.25,59.9976,13.8027,109.808,27.978,0,0,0,378.829
2026-01-03T03:45:00,498.315,138.65,0.0,138.65,0,8,99.151,22.25,60.0676,13.8168,110.011,28.412,0,0,0,359.665
2026-01-03T04:00:00,499.793,100.22,0.0,100.22,0,8,99.151,22.25,59.9807,13.8074,115.753,29.717,0,0,0,399.574
2026-01-03T04:15:00,493.627,148.283,0.0,148.283,0,8,99.151,22.25,60.0485,13.8142,106.561,25.053,0,0,0,345.344
2026-01-03T04:30:00,519.131,101.508,0.0,101.508,0,8,99.151,22.25,60.0035,13.688,118.866,26.733,0,0,0,417.623
2026-01-03T04:45:00,509.383,121.549,0.0,121.549,0,8,99.151,22.25,59.9719,13.825,109.115,25.417,0,0,0,387.834
2026-01-03T05:00:00,531.508,126.821,0.0,126.821,0,8,99.151,22.25,59.9947,13.8018,109.268,26.406,0,0,0,404.688
2026-01-03T05:15:00,540.159,122.199,0.0,122.199,0,8,99.151,22.25,60.0202,13.8083,115.701,25.693,0,0,0,417.96
2026-01-03T05:30:00,522.016,123.433,0.0,123.433,0,8,99.151,22.25,60.0182,13.7923,109.671,25.619,0,0,0,398.582
2026-01-03T05:45:00,507.674,133.249,0.0,133.249,0,8,99.151,22.25,60.0457,13.9046,117.341,26.499,0,0,0,374.425
2026-01-03T06:00:00,564.456,116.558,0.0,116.558,0,8,99.151,22.25,59.9792,13.7214,126.036,25.408,0,0,0,447.898
2026-01-03T06:15:00,541.784,126.241,1.542,124.699,0,8,99.151,22.25,60.0085,13.7226,118.249,27.588,0,0,0,415.543
2026-01-03T06:30:00,551.063,96.829,6.261,90.568,0,8,99.151,22.25,59.9376,13.6914,123.85,27.41,0,0,0,454.234
2026-01-03T06:45:00,578.234,110.976,9.756,101.221,0,8,99.151,22.25,59.9444,13.6747,119.612,26.544,0,0,0,467.258
2026-01-03T07:00:00,580.043,171.426,17.089,154.337,0,8,99.151,22.25,59.9957,13.8788,116.594,24.989,0,0,0,408.617
2026-01-03T07:15:00,566.052,129.587,24.415,105.172,0,8,99.151,22.25,59.9813,13.8058,115.095,26.023,0,0,0,436.465
2026-01-03T07:30:00,601.573,140.713,29.6,111.113,0,8,99.151,22.25,59.9355,13.7294,118.852,26.74,0,0,0,460.86
2026-01-03T07:45:00,579.995,149.173,49.107,100.066,0,8,99.151,22.25,59.9912,13.7702,122.296,27.966,0,0,0,430.822
2026-01-03T08:00:00,578.852,142.757,45.155,97.602,0,8,99.151,22.25,59.9539,13.7862,124.341,27.573,0,0,0,436.095
2026-01-03T08:15:00,610.912,149.116,43.9,105.216,0,8,99.151,22.25,59.9246,13.6722,131.609,27.878,0,0,0,461.796
2026-01-03T08:30:00,605.613,225.467,86.62,138.846,0,8,99.151,22.25,60.0153,13.7553,111.044,27.694,0,0,0,380.146
2026-01-03T08:45:00,617.383,153.917,75.358,78.558,0,8,99.151,22.25,59.9419,13.7541,125.66,27.967,0,0,0,463.466
2026-01-03T09:00:00,589.319,198.134,88.509,109.625,0,8,99.151,22.25,60.0086,13.7738,114.5,25.335,0,0,0,391.185
2026-01-03T09:15:00,590.671,209.546,114.254,95.292,0,8,99.151,22.25,59.9912,13.7921,115.655,27.142,0,0,0,381.126
2026-01-03T09:30:00,593.681,194.535,93.592,100.943,0,8,99.151,22.25,59.9847,13.8664,104.739,26.175,0,0,0,399.146
2026-01-03T09:45:00,582.482,187.614,134.995,52.62,0,8,99.151,22.25,59.9934,13.7994,111.761,27.484,0,0,0,394.867
2026-01-03T10:00:00,623.8,232.168,152.536,79.631,0,8,99.151,22.25,60.0091,13.8141,119.087,27.914,0,0,0,391.633
2026-01-03T10:15:00,576.578,188.103,113.167,74.935,0,8,99.151,22.25,59.9826,13.7374,110.567,27.106,0,0,0,388.475
2026-01-03T10:30:00,576.336,210.156,134.931,75.225,0,8,99.151,22.25,60.0143,13.8425,114.279,27.185,0,0,0,366.18
2026-01-03T10:45:00,569.971,176.697,120.715,55.981,0,8,99.151,22.25,60.0071,13.8726,117.034,26.34,0,0,0,393.274
2026-01-03T11:00:00,556.049,296.563,194.355,102.208,0,8,99.151,22.25,60.1145,13.9748,85.82,27.209,0,0,0,259.486
2026-01-03T11:15:00,615.188,216.676,114.65,102.027,0,8,99.151,22.25,59.9759,13.8119,110.509,27.6,0,0,0,398.512
2026-01-03T11:30:00,597.673,233.945,144.676,89.269,0,8,99.151,22.25,60.0627,13.7924,118.159,26.578,0,0,0,363.727
2026-01-03T11:45:00,590.249,191.019,140.605,50.414,0,8,99.151,22.25,59.9964,13.8565,119.26,26.234,0,0,0,399.23
2026-01-03T12:00:00,662.353,230.879,129.126,101.753,0,8,99.151,22.25,59.8269,14.3564,122.853,25.158,0,1,1,431.474
2026-01-03T12:15:00,561.607,227.297,184.732,42.566,0,8,99.151,22.25,60.0821,13.9338,103.715,25.372,0,0,0,334.31
2026-01-03T12:30:00,580.655,241.996,170.184,71.812,0,8,99.151,22.25,60.0678,13.8843,98.896,26.029,0,0,0,338.658
2026-01-03T12:45:00,575.913,202.983,162.319,40.664,0,8,99.151,22.25,60.0079,13.818,107.309,27.497,0,0,0,372.93
2026-01-03T13:00:00,570.357,208.025,132.764,75.261,0,8,99.151,22.25,60.0421,13.8934,102.116,28.318,0,0,0,362.333
2026-01-03T13:15:00,607.775,256.597,170.852,85.746,0,8,99.151,22.25,60.0207,13.8974,106.581,27.282,0,0,0,351.178
2026-01-03T13:30:00,583.49,214.239,150.261,63.979,0,8,99.151,22.25,60.0447,13.8497,110.18,24.855,0,0,0,369.251
2026-01-03T13:45:00,577.531,147.672,115.054,32.618,0,8,99.151,22.25,59.9815,13.7864,113.345,26.779,0,0,0,429.859
2026-01-03T14:00:00,589.938,179.457,112.627,66.83,0,8,99.151,22.25,60.0181,13.7596,116.658,25.981,0,0,0,410.481
2026-01-03T14:15:00,574.732,126.746,84.863,41.883,0,8,99.151,22.25,59.9331,13.7894,116.549,28.287,0,0,0,447.986
2026-01-03T14:30:00,565.292,187.86,115.821,72.038,0,8,99.151,22.25,60.0123,13.7855,108.243,28.421,0,0,0,377.433
2026-01-03T14:45:00,586.066,174.49,107.949,66.541,0,8,99.151,22.25,59.9835,13.8151,122.922,26.614,0,0,0,411.577
2026-01-03T15:00:00,578.4,207.151,116.361,90.789,0,8,99.151,22.25,60.053,13.8553,111.737,28.7,0,0,0,371.249
2026-01-03T15:15:00,616.307,150.802,60.114,90.688,0,8,99.151,22.25,59.9397,13.6799,129.896,25.4,0,0,0,465.504
2026-01-03T15:30:00,615.681,132.877,64.998,67.879,0,8,99.151,22.25,59.9103,13.6483,123.779,27.467,0,0,0,482.804
2026-01-03T15:45:00,634.332,117.701,76.219,41.482,0,8,99.151,22.25,59.8677,13.5696,132.804,25.08,0,0,0,516.631
2026-01-03T16:00:00,630.626,140.161,53.37,86.791,0,8,99.151,22.25,59.8947,13.5707,124.975,26.388,0,0,0,490.466
2026-01-03T16:15:00,640.048,82.943,34.101,48.842,0,8,99.151,22.25,59.8616,13.5349,142.178,25.595,0,0,0,557.105
2026-01-03T16:30:00,621.809,91.027,25.347,65.68,0,8,99.151,22.25,59.8774,13.701,142.133,26.982,0,0,0,530.782
2026-01-03T16:45:00,665.059,52.958,21.483,31.475,0,8,99.151,22.25,59.815,13.4985,189.215,25.696,1,0,0,612.101
2026-01-03T17:00:00,653.212,81.374,18.355,63.019,0,8,99.151,22.25,59.8789,13.5935,184.561,27.143,1,0,0,571.838
2026-01-03T17:15:00,663.45,47.137,9.121,38.016,0,8,99.151,22.25,59.8236,13.4149,184.95,27.547,1,0,0,616.313
2026-01-03T17:30:00,660.38,52.922,6.244,46.678,0,8,99.151,22.25,59.8362,13.4897,183.315,27.363,1,0,0,607.458
2026-01-03T17:45:00,664.345,32.619,1.852,30.767,0,8,99.151,22.25,59.8059,13.4733,187.995,26.759,1,0,0,631.726
2026-01-03T18:00:00,632.828,69.977,0.0,69.977,0,8,99.151,22.25,59.8497,13.5956,177.775,27.339,1,0,0,562.851
2026-01-03T18:15:00,661.239,36.407,0.0,36.407,0,8,99.151,22.25,59.8095,13.4851,188.84,26.158,1,0,0,624.832
2026-01-03T18:30:00,682.979,85.475,0.0,85.475,0,8,99.151,22.25,59.7929,13.4803,181.461,27.591,1,0,0,597.504
2026-01-03T18:45:00,674.17,82.706,0.0,82.706,0,8,99.151,22.25,59.8667,13.4299,187.501,25.719,1,0,0,591.464
2026-01-03T19:00:00,670.023,92.527,0.0,92.527,0,8,99.151,22.25,59.8443,13.4865,178.034,27.692,1,0,0,577.496
2026-01-03T19:15:00,631.969,61.836,0.0,61.836,0,8,99.151,22.25,59.8598,13.4878,181.144,27.897,1,0,0,570.134
2026-01-03T19:30:00,630.976,78.928,0.0,78.928,0,8,99.151,22.25,59.8415,13.5522,165.553,26.098,1,0,0,552.048
2026-01-03T19:45:00,630.372,85.486,0.0,85.486,0,8,99.151,22.25,59.8801,13.5745,174.363,26.318,1,0,0,544.885
2026-01-03T20:00:00,635.046,76.184,0.0,76.184,0,8,99.151,22.25,59.8628,13.4931,179.636,26.301,1,0,0,558.862
2026-01-03T20:15:00,606.655,71.471,0.0,71.471,0,8,99.151,22.25,59.865,13.5736,177.146,25.166,1,0,0,535.183
2026-01-03T20:30:00,630.093,135.742,0.0,135.742,0,8,99.151,22.25,59.9466,13.6099,171.578,26.61,1,0,0,494.351
2026-01-03T20:45:00,596.698,69.048,0.0,69.048,0,8,99.151,22.25,59.8983,13.6273,169.51,25.58,1,0,0,527.65
2026-01-03T21:00:00,585.644,130.519,0.0,130.519,0,8,99.151,22.25,59.9481,13.7299,156.135,25.857,1,0,0,455.125
2026-01-03T21:15:00,575.863,74.188,0.0,74.188,0,8,99.151,22.25,59.8899,13.6519,135.461,26.156,0,0,0,501.675
2026-01-03T21:30:00,567.236,89.453,0.0,89.453,0,8,99.151,22.25,59.939,13.6399,125.467,24.973,0,0,0,477.783
2026-01-03T21:45:00,561.51,78.191,0.0,78.191,0,8,99.151,22.25,59.9482,13.6116,126.974,26.83,0,0,0,483.319
2026-01-03T22:00:00,544.001,95.202,0.0,95.202,0,8,99.151,22.25,59.9694,13.7684,131.947,27.259,0,0,0,448.799
2026-01-03T22:15:00,487.531,132.504,0.0,132.504,0,8,99.151,22.25,60.0439,13.8535,103.296,29.123,0,0,0,355.027
2026-01-03T22:30:00,547.754,120.409,0.0,120.409,0,8,99.151,22.25,59.9774,13.7114,114.388,25.744,0,0,0,427.345
2026-01-03T22:45:00,529.404,115.725,0.0,115.725,0,8,99.151,22.25,60.0049,13.7816,112.154,26.855,0,0,0,413.679
2026-01-03T23:00:00,529.819,86.325,0.0,86.325,0,8,99.151,22.25,59.9768,13.7608,127.961,28.06,0,0,0,443.493
2026-01-03T23:15:00,486.977,136.626,0.0,136.626,0,8,99.151,22.25,60.0194,13.8505,104.398,26.629,0,0,0,350.351
2026-01-03T23:30:00,497.427,125.055,0.0,125.055,0,8,99.151,22.25,60.0313,13.9353,105.803,26.208,0,0,0,372.372
2026-01-03T23:45:00,518.488,138.355,0.0,138.355,0,8,99.151,22.25,60.0085,13.803,111.194,26.197,0,0,0,380.133
2026-01-04T00:00:00,488.45,101.344,0.0,101.344,0,8,99.151,22.25,60.0178,13.8784,116.359,25.158,0,0,0,387.106
2026-01-04T00:15:00,471.391,137.197,0.0,137.197,0,8,99.151,22.25,60.0574,13.9628,102.419,28.084,0,0,0,334.194
2026-01-04T00:30:00,489.885,118.555,0.0,118.555,0,8,99.151,22.25,60.0045,13.87,103.047,28.372,0,0,0,371.329
2026-01-04T00:45:00,440.25,132.643,0.0,132.643,0,8,99.151,22.25,60.1173,13.8873,100.147,27.066,0,0,0,307.607
2026-01-04T01:00:00,479.988,153.935,0.0,153.935,0,8,99.151,22.25,60.0528,13.9048,96.013,27.907,0,0,0,326.053
2026-01-04T01:15:00,516.534,145.749,0.0,145.749,0,8,99.151,22.25,60.027,13.7789,106.276,28.295,0,0,0,370.785
2026-01-04T01:30:00,477.789,145.199,0.0,145.199,0,8,99.151,22.25,60.0758,13.9424,102.182,29.5,0,0,0,332.591
2026-01-04T01:45:00,471.789,100.769,0.0,100.769,0,8,99.151,22.25,60.008,13.8444,109.177,27.126,0,0,0,371.019
2026-01-04T02:00:00,488.686,112.859,0.0,112.859,0,8,99.151,22.25,60.049,13.9015,114.2,25.724,0,0,0,375.826
2026-01-04T02:15:00,465.486,137.776,0.0,137.776,0,8,99.151,22.25,60.0554,13.9074,97.729,26.075,0,0,0,327.71
2026-01-04T02:30:00,487.837,137.834,0.0,137.834,0,8,99.151,22.25,60.0424,13.8718,104.092,26.516,0,0,0,350.003
2026-01-04T02:45:00,488.395,128.396,0.0,128.396,0,8,99.151,22.25,60.0657,13.8779,111.187,29.521,0,0,0,359.999
2026-01-04T03:00:00,477.748,116.169,0.0,116.169,0,8,99.151,22.25,60.0245,13.8478,103.902,28.862,0,0,0,361.579
2026-01-04T03:15:00,495.818,132.542,0.0,132.542,0,8,99.151,22.25,60.0519,13.7972,100.737,28.313,0,0,0,363.276
2026-01-04T03:30:00,501.515,139.104,0.0,139.104,0,8,99.151,22.25,60.0328,13.8995,108.646,25.238,0,0,0,362.411
2026-01-04T03:45:00,515.792,126.827,0.0,126.827,0,8,99.151,22.25,60.013,13.8125,112.665,26.398,0,0,0,388.965
2026-01-04T04:00:00,567.713,103.583,0.0,103.583,0,8,99.151,22.25,59.7812,14.3523,120.877,28.263,0,1,1,464.13
2026-01-04T04:15:00,487.496,126.441,0.0,126.441,0,8,99.151,22.25,60.0505,13.8256,114.511,28.369,0,0,0,361.055
2026-01-04T04:30:00,466.299,164.18,0.0,164.18,0,8,99.151,22.25,60.104,13.9732,101.332,28.515,0,0,0,302.119
2026-01-04T04:45:00,511.922,121.01,0.0,121.01,0,8,99.151,22.25,60.0063,13.7744,114.314,25.378,0,0,0,390.912
2026-01-04T05:00:00,514.7,129.265,0.0,129.265,0,8,99.151,22.25,59.9944,13.8316,112.721,27.546,0,0,0,385.435
2026-01-04T05:15:00,521.026,118.926,0.0,118.926,0,8,99.151,22.25,59.985,13.7193,116.087,27.441,0,0,0,402.101
2026-01-04T05:30:00,545.715,130.094,0.0,130.094,0,8,99.151,22.25,59.9598,13.7709,116.854,28.031,0,0,0,415.622
2026-01-04T05:45:00,526.691,118.772,0.0,118.772,0,8,99.151,22.25,59.9617,13.8073,115.389,26.166,0,0,0,407.919
2026-01-04T06:00:00,559.54,120.284,0.0,120.284,0,8,99.151,22.25,59.9489,13.6938,122.79,26.05,0,0,0,439.257
2026-01-04T06:15:00,534.907,153.468,1.179,152.289,0,8,99.151,22.25,60.0427,13.8985,114.202,26.315,0,0,0,381.439
2026-01-04T06:30:00,541.29,123.188,4.123,119.065,0,8,99.151,22.25,59.9811,13.7796,110.617,26.085,0,0,0,418.102
2026-01-04T06:45:00,555.68,133.124,8.821,124.302,0,8,99.151,22.25,59.9709,13.7432,118.85,26.805,0,0,0,422.556
2026-01-04T07:00:00,539.729,137.55,14.262,123.287,0,8,99.151,22.25,60.0146,13.7603,116.128,27.557,0,0,0,402.179
2026-01-04T07:15:00,571.92,101.726,27.506,74.22,0,8,99.151,22.25,59.9008,13.7043,123.459,28.068,0,0,0,470.194
2026-01-04T07:30:00,559.991,140.509,26.607,113.902,0,8,99.151,22.25,60.0353,13.8208,123.015,25.837,0,0,0,419.482
2026-01-04T07:45:00,578.285,56.05,31.223,24.826,0,8,99.151,22.25,59.9124,13.5248,134.263,26.278,0,0,0,522.236
2026-01-04T08:00:00,585.621,159.74,58.742,100.998,0,8,99.151,22.25,59.9843,13.738,113.979,28.663,0,0,0,425.881
2026-01-04T08:15:00,584.508,113.505,43.506,69.999,0,8,99.151,22.25,59.9183,13.671,123.812,24.457,0,0,0,471.003
2026-01-04T08:30:00,609.336,155.825,62.237,93.588,0,8,99.151,22.25,59.9559,13.7512,121.895,27.029,0,0,0,453.512
2026-01-04T08:45:00,611.51,157.516,62.969,94.547,0,8,99.151,22.25,59.963,13.686,121.87,24.588,0,0,0,453.994
2026-01-04T09:00:00,543.61,177.342,108.456,68.886,0,8,99.151,22.25,59.9986,13.9272,114.445,24.852,0,0,0,366.268
2026-01-04T09:15:00,582.783,179.984,80.286,99.698,0,8,99.151,22.25,60.0229,13.7799,121.226,26.383,0,0,0,402.799
2026-01-04T09:30:00,593.167,209.399,128.101,81.299,0,8,99.151,22.25,60.0208,13.8587,111.971,28.446,0,0,0,383.768
2026-01-04T09:45:00,583.901,258.063,149.904,108.159,0,8,99.151,22.25,60.0675,13.9087,90.664,29.226,0,0,0,325.838
2026-01-04T10:00:00,599.5,190.052,132.296,57.756,0,8,99.151,22.25,59.9916,13.7527,117.731,26.765,0,0,0,409.448
2026-01-04T10:15:00,575.941,268.303,151.67,116.633,0,8,99.151,22.25,60.0652,13.9502,92.018,25.24,0,0,0,307.637
2026-01-04T10:30:00,567.83,185.649,101.061,84.588,0,8,99.151,22.25,60.0518,13.8087,105.894,28.174,0,0,0,382.181
2026-01-04T10:45:00,539.514,240.006,146.574,93.431,0,8,99.151,22.25,60.0813,13.926,99.724,25.797,0,0,0,299.508
2026-01-04T11:00:00,559.516,253.891,193.675,60.217,0,8,99.151,22.25,60.0595,13.9931,99.194,27.302,0,0,0,305.625
2026-01-04T11:15:00,555.977,234.579,167.861,66.718,0,8,99.151,22.25,60.0769,13.9083,98.854,27.03,0,0,0,321.399
2026-01-04T11:30:00,553.223,209.315,131.518,77.796,0,8,99.151,22.25,60.0459,13.8491,101.819,25.336,0,0,0,343.908
2026-01-04T11:45:00,548.868,268.783,194.158,74.626,0,8,99.151,22.25,60.0884,13.9964,94.57,27.856,0,0,0,280.085
2026-01-04T12:00:00,539.613,190.327,131.644,58.683,0,8,99.151,22.25,60.0517,13.8439,104.442,27.439,0,0,0,349.286
2026-01-04T12:15:00,524.97,233.26,166.313,66.948,0,8,99.151,22.25,60.0787,13.9982,97.821,29.101,0,0,0,291.709
2026-01-04T12:30:00,537.879,186.125,119.566,66.559,0,8,99.151,22.25,60.0552,13.8936,105.399,25.368,0,0,0,351.754
2026-01-04T12:45:00,571.068,245.811,188.63,57.181,0,8,99.151,22.25,60.0283,13.8921,102.282,25.959,0,0,0,325.257
2026-01-04T13:00:00,564.867,234.744,189.319,45.425,0,8,99.151,22.25,60.0856,13.8575,100.371,25.733,0,0,0,330.123
2026-01-04T13:15:00,547.385,172.934,120.165,52.769,0,8,99.151,22.25,60.0251,13.8165,120.055,26.711,0,0,0,374.451
2026-01-04T13:30:00,572.58,209.931,152.764,57.167,0,8,99.151,22.25,60.0655,13.803,108.835,26.266,0,0,0,362.649
2026-01-04T13:45:00,545.939,188.607,117.682,70.925,0,8,99.151,22.25,60.042,13.8028,98.466,27.581,0,0,0,357.332
2026-01-04T14:00:00,546.947,201.194,133.952,67.241,0,8,99.151,22.25,60.0667,13.8551,104.734,24.397,0,0,0,345.753
2026-01-04T14:15:00,560.733,193.598,112.768,80.83,0,8,99.151,22.25,60.0241,13.8414,104.663,27.85,0,0,0,367.135
2026-01-04T14:30:00,583.084,158.231,80.397,77.833,0,8,99.151,22.25,59.9812,13.837,121.233,26.369,0,0,0,424.853
2026-01-04T14:45:00,577.047,142.395,88.755,53.64,0,8,99.151,22.25,59.9678,13.7287,119.356,28.256,0,0,0,434.653
2026-01-04T15:00:00,608.753,203.814,107.373,96.44,0,8,99.151,22.25,59.9887,13.7696,114.383,28.134,0,0,0,404.939
2026-01-04T15:15:00,597.911,123.955,97.263,26.692,0,8,99.151,22.25,59.9455,13.7217,129.39,25.806,0,0,0,473.956
2026-01-04T15:30:00,613.318,136.554,50.852,85.702,0,8,99.151,22.25,59.9418,13.6557,130.48,28.948,0,0,0,476.764
2026-01-04T15:45:00,621.555,112.483,71.176,41.307,0,8,99.151,22.25,59.9105,13.6443,127.954,26.95,0,0,0,509.072
2026-01-04T16:00:00,598.837,102.879,52.619,50.259,0,8,99.151,22.25,59.942,13.61,129.87,27.532,0,0,0,495.958
2026-01-04T16:15:00,611.138,119.576,42.371,77.205,0,8,99.151,22.25,59.9059,13.6085,138.181,26.526,0,0,0,491.562
2026-01-04T16:30:00,619.239,97.642,36.734,60.908,0,8,99.151,22.25,60.022,14.1888,144.683,27.135,0,0,1,521.597
2026-01-04T16:45:00,623.151,58.194,29.065,29.129,0,8,99.151,22.25,59.8628,13.59,182.334,26.021,1,0,0,564.957
2026-01-04T17:00:00,790.254,63.028,20.783,42.245,0,8,99.151,22.25,59.5497,13.9088,211.636,25.805,1,1,1,727.226
2026-01-04T17:15:00,685.035,97.608,12.237,85.371,0,8,99.151,22.25,59.8525,13.4951,183.296,28.729,1,0,0,587.427
2026-01-04T17:30:00,648.959,26.756,6.004,20.752,0,8,99.151,22.25,59.799,13.4015,185.24,26.049,1,0,0,622.203
2026-01-04T17:45:00,661.279,66.163,1.475,64.687,0,8,99.151,22.25,59.8236,13.4946,191.244,27.38,1,0,0,595.117
2026-01-04T18:00:00,654.062,90.91,0.0,90.91,0,8,99.151,22.25,59.8808,13.4841,177.124,25.846,1,0,0,563.152
2026-01-04T18:15:00,653.813,76.492,0.0,76.492,0,8,99.151,22.25,59.8604,13.596,184.35,25.258,1,0,0,577.321
2026-01-04T18:30:00,661.877,80.056,0.0,80.056,0,8,99.151,22.25,59.8445,13.5647,183.579,26.041,1,0,0,581.821
2026-01-04T18:45:00,614.301,79.386,0.0,79.386,0,8,99.151,22.25,59.8491,13.5974,181.853,27.999,1,0,0,534.915
2026-01-04T19:00:00,639.231,80.363,0.0,80.363,0,8,99.151,22.25,59.8294,13.5203,179.857,28.074,1,0,0,558.868
2026-01-04T19:15:00,623.924,105.077,0.0,105.077,0,8,99.151,22.25,59.8978,13.6185,169.696,26.497,1,0,0,518.847
2026-01-04T19:30:00,626.83,66.099,0.0,66.099,0,8,99.151,22.25,59.8442,13.5169,179.078,26.529,1,0,0,560.73
2026-01-04T19:45:00,632.223,76.178,0.0,76.178,0,8,99.151,22.25,59.8524,13.6425,177.618,27.133,1,0,0,556.045
2026-01-04T20:00:00,596.62,57.528,0.0,57.528,0,8,99.151,22.25,59.8639,13.6314,173.862,27.479,1,0,0,539.092
2026-01-04T20:15:00,601.638,69.925,0.0,69.925,0,8,99.151,22.25,59.9331,13.5067,170.722,26.431,1,0,0,531.713
2026-01-04T20:30:00,596.471,76.342,0.0,76.342,0,8,99.151,22.25,59.9018,13.6917,175.163,26.45,1,0,0,520.129
2026-01-04T20:45:00,570.436,63.083,0.0,63.083,0,8,99.151,22.25,59.9186,13.6147,168.678,26.754,1,0,0,507.354
2026-01-04T21:00:00,610.41,111.453,0.0,111.453,0,8,99.151,22.25,59.9006,13.6735,173.885,27.208,1,0,0,498.957
2026-01-04T21:15:00,540.665,96.202,0.0,96.202,0,8,99.151,22.25,59.9547,13.7029,120.144,28.537,0,0,0,444.463
2026-01-04T21:30:00,558.62,125.308,0.0,125.308,0,8,99.151,22.25,59.9811,13.7686,121.45,27.365,0,0,0,433.312
2026-01-04T21:45:00,527.239,123.282,0.0,123.282,0,8,99.151,22.25,59.9844,13.7948,114.393,27.299,0,0,0,403.957
2026-01-04T22:00:00,518.819,102.613,0.0,102.613,0,8,99.151,22.25,59.9909,13.7914,119.953,25.593,0,0,0,416.207
2026-01-04T22:15:00,509.534,94.456,0.0,94.456,0,8,99.151,22.25,59.9791,13.782,120.057,26.934,0,0,0,415.078
2026-01-04T22:30:00,515.801,109.842,0.0,109.842,0,8,99.151,22.25,59.9952,13.7773,114.944,26.51,0,0,0,405.959
2026-01-04T22:45:00,490.904,97.461,0.0,97.461,0,8,99.151,22.25,60.0332,13.8554,106.897,25.435,0,0,0,393.443
2026-01-04T23:00:00,456.539,139.899,0.0,139.899,0,8,99.151,22.25,60.0518,13.8604,103.237,25.409,0,0,0,316.64
2026-01-04T23:15:00,482.554,105.441,0.0,105.441,0,8,99.151,22.25,60.0282,13.7702,105.261,27.74,0,0,0,377.113
2026-01-04T23:30:00,468.735,126.84,0.0,126.84,0,8,99.151,22.25,60.077,13.9612,109.231,24.484,0,0,0,341.895
2026-01-04T23:45:00,471.507,118.982,0.0,118.982,0,8,99.151,22.25,60.0429,13.8126,103.759,25.411,0,0,0,352.524
2026-01-05T00:00:00,490.103,113.334,0.0,113.334,0,8,99.151,22.25,60.0126,13.8059,109.272,26.531,0,0,0,376.769
2026-01-05T00:15:00,457.98,101.426,0.0,101.426,0,8,99.151,22.25,60.0304,13.8446,107.516,26.972,0,0,0,356.554
2026-01-05T00:30:00,482.965,88.193,0.0,88.193,0,8,99.151,22.25,60.0166,13.8178,113.665,29.91,0,0,0,394.772
2026-01-05T00:45:00,452.874,130.292,0.0,130.292,0,8,99.151,22.25,60.0573,13.9235,92.597,27.694,0,0,0,322.582
2026-01-05T01:00:00,457.201,115.532,0.0,115.532,0,8,99.151,22.25,60.0297,13.8494,105.247,27.001,0,0,0,341.669
2026-01-05T01:15:00,449.694,123.574,0.0,123.574,0,8,99.151,22.25,60.0662,13.9596,99.828,27.278,0,0,0,326.12
2026-01-05T01:30:00,446.642,109.785,0.0,109.785,0,8,99.151,22.25,60.0566,13.9352,107.726,28.219,0,0,0,336.857
2026-01-05T01:45:00,472.303,122.406,0.0,122.406,0,8,99.151,22.25,60.0608,13.9304,107.279,27.187,0,0,0,349.897
2026-01-05T02:00:00,476.205,143.881,0.0,143.881,0,8,99.151,22.25,60.0631,13.8314,98.361,27.758,0,0,0,332.324
2026-01-05T02:15:00,427.459,150.709,0.0,150.709,0,8,99.151,22.25,60.0803,13.8904,92.422,25.808,0,0,0,276.75
2026-01-05T02:30:00,439.305,127.873,0.0,127.873,0,8,99.151,22.25,60.0348,13.9275,100.491,25.928,0,0,0,311.432
2026-01-05T02:45:00,436.514,112.579,0.0,112.579,0,8,99.151,22.25,60.0469,13.913,93.626,25.655,0,0,0,323.936
2026-01-05T03:00:00,483.401,110.907,0.0,110.907,0,8,99.151,22.25,60.0358,13.8758,113.366,26.777,0,0,0,372.494
2026-01-05T03:15:00,460.812,111.069,0.0,111.069,0,8,99.151,22.25,60.0346,13.8531,102.732,24.498,0,0,0,349.743
2026-01-05T03:30:00,458.576,145.505,0.0,145.505,0,8,99.151,22.25,60.0462,13.9287,92.43,24.756,0,0,0,313.071
